file	line	test	site	outcome	reason	detail
server/internal/handler/daemon_test.go	4669	TestBatchIssueGCCheckReadsCatalogOnceForManyCustomStatuses	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	4712	TestBatchIssueGCCheckReadsNoCatalogForBuiltInStatuses	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	4733	TestDaemonRegister_ProfileUsesStoredRuntimeIdentity	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_ws_test.go	17	TestDaemonWebSocketMissingHubIsInternalError	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	251	TestDashboardEndpoints	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	271	TestDashboardEndpoints	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $projectID
server/internal/handler/dashboard_test.go	297	TestDashboardEndpoints	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $projectID
server/internal/handler/dashboard_test.go	317	TestDashboardEndpoints	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $projectID
server/internal/handler/dashboard_test.go	342	TestDashboardEndpoints	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	352	TestDashboardEndpoints	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	473	TestDashboardUsageDailyBucketsByViewerTimezone	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	553	TestDashboardRunTimeDailyBucketsByViewerTimezone	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	658	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/dashboard_test.go	1386	TestDashboardUsageDailyCrossMidnightFullPipeline	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	1571	TestDashboardFailuresCountNeverStartedTasks	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 1574
server/internal/handler/dashboard_test.go	1574	TestDashboardFailuresCountNeverStartedTasks	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	1671	TestDashboardFailuresByAgentUsesExactWindow	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	1682	TestDashboardFailuresByAgentUsesExactWindow	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dashboard_test.go	1801	TestDashboardPerAgentRollupsUseExactWindow	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 1803
server/internal/handler/dashboard_test.go	1803	TestDashboardPerAgentRollupsUseExactWindow	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/dashboard_test.go	1897	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/delegated_failure_recovery_test.go	99	TestUpdateComment_RequeuesDelegatedFailureRecoverySurvivor	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $humanCommentID
server/internal/handler/dingtalk_test.go	204	TestListDingTalkGroupsForAgent_FollowsAgentViewPermissionMatrix	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 211
server/internal/handler/dingtalk_test.go	302	TestListDingTalkSettingsData_FollowsAgentViewPermissionMatrix	direct_handler	skipped	no_status_assertion	no `installRec.Code` comparison before line 308
server/internal/handler/dingtalk_test.go	308	TestListDingTalkSettingsData_FollowsAgentViewPermissionMatrix	direct_handler	skipped	no_status_assertion	no `groupRec.Code` comparison before line 346
server/internal/handler/dingtalk_test.go	416	TestListDingTalkGroupsInactivePaginationAuthorizesInstallationBeforeCursor	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/dingtalk_test.go	434	TestListDingTalkGroupsInactivePaginationAuthorizesInstallationBeforeCursor	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/dingtalk_test.go	457	TestListDingTalkGroupsInactivePaginationAuthorizesInstallationBeforeCursor	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/dingtalk_test.go	459	TestListDingTalkGroupsInactivePaginationAuthorizesInstallationBeforeCursor	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/dingtalk_test.go	475	TestListDingTalkGroupsInactivePaginationAuthorizesInstallationBeforeCursor	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/dingtalk_test.go	477	TestListDingTalkGroupsInactivePaginationAuthorizesInstallationBeforeCursor	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/dingtalk_test.go	505	TestListDingTalkInstallations_OrphanIsAdminOnlyAndMarkedUnavailable	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/dingtalk_test.go	548	TestRegisterDingTalkBYO_AuthorizesAgentOwnerAndAdmins	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 573
server/internal/handler/dingtalk_test.go	642	TestForgetDingTalkGroup_AdminOnlyAndKeepsInstallation	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/dingtalk_test.go	686	TestRevokeDingTalkInstallation_AuthorizesAgentOwnerAndAdmins	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 708
server/internal/handler/dingtalk_test.go	737	TestRevokeDingTalkInstallation_OrphanCleanableByAdminNotMember	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 758
server/internal/handler/dingtalk_test.go	847	TestRedeemDingTalkBindingTokenPublishesAccountBindingUpdateAfterCommit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/dingtalk_test.go	942	TestListDingTalkGroupsAggregatesConnectedBots	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/dingtalk_test.go	975	TestListDingTalkGroupsAggregatesConnectedBots	direct_handler	skipped	request_var_unresolved	request argument 'inactiveReq' is not traceable
server/internal/handler/dingtalk_test.go	1025	TestListDingTalkGroupsReturnsInternalErrorOnDatabaseFailure	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/dingtalk_test.go	1033	TestListDingTalkGroupsReturnsInternalErrorOnDatabaseFailure	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/feedback_test.go	19	TestCreateFeedbackHappyPath	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/feedback_test.go	49	TestCreateFeedbackStoresStructuredContext	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/feedback_test.go	105	TestCreateFeedbackRejectsMalformedContext	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/feedback_test.go	125	TestCreateFeedbackRejectsUnknownContextKind	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/feedback_test.go	182	TestCreateFeedbackRejectsEmptyContextFields	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/feedback_test.go	194	TestCreateFeedbackEmptyMessage	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/feedback_test.go	208	TestCreateFeedbackRateLimit	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/feedback_test.go	215	TestCreateFeedbackRateLimit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/file_test.go	251	TestUploadFileForeignWorkspace	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/file_test.go	286	TestUploadFileResolvesWorkspaceViaSlugHeader	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/file_test.go	353	TestUploadFileResolvesWorkspaceViaIDHeaderStill	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/file_test.go	399	TestUploadFile_AttachesToChatSession	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/file_test.go	464	TestUploadFile_RejectsForeignChatSession	direct_handler	skipped	ambiguous_status	`w.Code` comparisons in the same block: [400, 403, 404]
server/internal/handler/file_test.go	721	TestGetAttachmentByID_AutoPublicEndpointReturnsPresignedDownloadURL	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	799	TestGetAttachmentByID_CloudFrontModeSignsForcedAttachmentDownloadURL	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	857	TestDownloadAttachment_CloudFrontRedirectSignsAttachmentDisposition	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 874
server/internal/handler/file_test.go	1042	TestDownloadAttachment_AutoInternalEndpointProxies	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	1088	TestDownloadAttachment_AutoPublicEndpointPresigns	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 1111
server/internal/handler/file_test.go	1133	TestDownloadAttachment_ExplicitProxyStreamsPublicEndpoint	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	1198	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/file_test.go	1222	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/file_test.go	1239	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/file_test.go	1257	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/file_test.go	1270	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/file_test.go	1313	TestDownloadAttachment_NonSeekableRangeSkipFailureReturns502	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 1324
server/internal/handler/file_test.go	1337	TestDownloadAttachment_NonSeekableMultiRangeServesFull200	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	1365	TestDownloadAttachment_SeekableMultiRangeServes206	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 1373
server/internal/handler/file_test.go	1393	TestDownloadAttachment_NonSeekableEmptyObjectRangeServesFull200	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	1429	TestDownloadAttachment_NonSeekableEmptyObjectMalformedRangeReturns416	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 1436
server/internal/handler/file_test.go	1538	TestGetAttachmentContent_HappyPath_Markdown	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	1570	TestGetAttachmentContent_AcceptsByExtensionWhenContentTypeIsGeneric	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	1585	TestGetAttachmentContent_Unsupported_PDF	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 1589
server/internal/handler/file_test.go	1602	TestGetAttachmentContent_TooLarge	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 1606
server/internal/handler/file_test.go	1619	TestGetAttachmentContent_ForeignWorkspace	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	1632	TestGetAttachmentContent_NotFound	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/file_test.go	1944	TestServeLocalUpload_RelaxesFrameAncestorsForPreview	direct_handler	skipped	path_not_registered	GET /uploads/workspaces/ws-1/preview.pdf is not in docs/fixtures/upstream-routes.tsv
server/internal/handler/file_test.go	1962	TestServeLocalUpload_NonLocalStorage404	direct_handler	skipped	path_not_registered	GET /uploads/workspaces/ws-1/x.png is not in docs/fixtures/upstream-routes.tsv
server/internal/handler/github_test.go	405	TestWebhook_MergedPR_AdvancesLinkedIssueToDone	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/github_test.go	460	TestWebhook_MergedPR_AdvancesLinkedIssueToDone	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/github_test.go	508	TestWebhook_MergedPR_PreservesCancelled	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/github_test.go	548	TestWebhook_MergedPR_PreservesCancelled	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/github_test.go	617	TestWebhook_MergedPR_WaitsForOpenSibling	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/github_test.go	677	TestWebhook_MergedPR_WaitsForOpenSibling	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/github_test.go	761	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/github_test.go	784	TestWebhook_ClosedSiblingAfterMerge	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/github_test.go	848	TestWebhook_AllClosedWithoutMerge	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/github_test.go	920	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/github_test.go	945	TestWebhook_MergedPR_OnlyClosesIdentifiersWithClosingKeyword	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
